/data_file_name=/CTD002_D20240803T193707,csv;;;;;;;;
/tare_pressure=10,360;;;;;;;;
/tare_pressure_sd=0,003;;;;;;;;
/tare_pressure_n=10;;;;;;;;
datetime;conductivity;temperature1;temperature 1 corrigé;pressure;temperature2;temperature 2 corrigé;voltage;Remarques
2024-08-03T19:37:49;30340;2,16;2,42;6,66;2,4;2,45;3,99;
2024-08-03T19:37:49;30340;2,11;2,37;6,875;2,4;2,45;3,99;
2024-08-03T19:37:50;30330;2,14;2,40;6,883;2,3;2,35;3,99;
2024-08-03T19:37:51;30340;2,11;2,37;6,893;2,2;2,25;3,99;
2024-08-03T19:37:52;30290;2,11;2,37;7,141;2,1;2,15;3,992;
2024-08-03T19:37:52;30270;2,08;2,34;7,281;2;2,05;3,99;
2024-08-03T19:37:53;30290;2,06;2,32;7,338;2;2,05;3,992;
2024-08-03T19:37:54;30200;2,07;2,33;7,51;1,9;1,95;3,99;
2024-08-03T19:37:55;30200;2,05;2,31;7,744;1,8;1,84;3,99;
2024-08-03T19:37:56;30220;1,95;2,21;7,792;1,8;1,84;3,99;
2024-08-03T19:37:56;30230;1,95;2,21;7,722;1,7;1,74;3,99;
2024-08-03T19:37:57;30210;2;2,26;7,697;1,7;1,74;3,992;
2024-08-03T19:37:58;30160;1,98;2,24;7,882;1,6;1,64;3,99;
2024-08-03T19:37:59;30150;1,92;2,18;8,084;1,6;1,64;3,99;
2024-08-03T19:37:59;30150;1,94;2,20;8,245;1,5;1,54;3,99;
2024-08-03T19:38:00;30150;1,88;2,14;8,116;1,5;1,54;3,99;
2024-08-03T19:38:01;30150;1,91;2,17;7,878;1,4;1,44;3,99;
2024-08-03T19:38:02;30130;1,91;2,17;8,017;1,4;1,44;3,99;
2024-08-03T19:38:02;30130;1,91;2,17;8,386;1,3;1,34;3,988;
2024-08-03T19:38:03;30120;1,84;2,10;8,539;1,3;1,34;3,99;
2024-08-03T19:38:04;30120;1,89;2,15;8,293;1,3;1,34;3,99;
2024-08-03T19:38:05;30120;1,86;2,12;8,103;1,2;1,24;3,99;
2024-08-03T19:38:05;30130;1,86;2,12;8,114;1,2;1,24;3,99;
2024-08-03T19:38:06;30130;1,83;2,09;8,223;1,2;1,24;3,99;
2024-08-03T19:38:07;30140;1,85;2,11;8,313;1,1;1,13;3,99;
2024-08-03T19:38:08;30130;1,86;2,12;8,333;1,1;1,13;3,99;
2024-08-03T19:38:09;30140;1,83;2,09;8,271;1,1;1,13;3,99;
2024-08-03T19:38:09;30140;1,89;2,15;8,251;1,1;1,13;3,99;
2024-08-03T19:38:10;30120;1,88;2,14;8,283;1;1,03;3,99;
2024-08-03T19:38:11;30100;1,8;2,06;8,437;1;1,03;3,99;
2024-08-03T19:38:12;30110;1,82;2,08;8,527;1;1,03;3,99;
2024-08-03T19:38:12;30100;1,87;2,13;8,426;1;1,03;3,99;
2024-08-03T19:38:13;30110;1,89;2,15;8,276;1;1,03;3,99;
2024-08-03T19:38:14;30100;1,83;2,09;8,276;1;1,03;3,99;
2024-08-03T19:38:15;30110;1,84;2,10;8,246;0,9;0,93;3,99;
2024-08-03T19:38:15;30100;1,89;2,15;8,338;0,9;0,93;3,99;
2024-08-03T19:38:16;30110;1,84;2,10;8,555;0,9;0,93;3,99;
2024-08-03T19:38:17;30110;1,8;2,06;8,228;0,9;0,93;3,986;
2024-08-03T19:38:18;30130;1,83;2,09;7,727;0,9;0,93;3,988;
2024-08-03T19:38:19;30230;1,88;2,14;7,124;0,9;0,93;3,982;
2024-08-03T19:38:19;30260;1,97;2,23;6,579;0,9;0,93;3,982;
2024-08-03T19:38:20;30330;2;2,26;6,192;0,9;0,93;3,984;
2024-08-03T19:38:21;30380;2,09;2,35;5,71;0,9;0,93;3,988;
2024-08-03T19:38:22;30460;2,13;2,39;5,102;0,9;0,93;3,986;
2024-08-03T19:38:22;30490;2,24;2,50;4,432;0,9;0,93;3,982;
2024-08-03T19:38:23;30520;2,32;2,58;3,91;0,9;0,93;3,986;
2024-08-03T19:38:24;30610;2,36;2,62;3,313;0,9;0,93;3,982;
2024-08-03T19:38:25;30780;2,42;2,68;2,881;0,9;0,93;3,988;
2024-08-03T19:38:25;31100;2,56;2,82;2,32;0,9;0,93;3,986;
2024-08-03T19:38:26;31160;2,85;3,11;1,839;1;1,03;3,982;
2024-08-03T19:38:27;31280;2,99;3,24;1,237;1;1,03;3,986;
2024-08-03T19:38:28;31320;3,14;3,39;0,685;1,1;1,13;3,982;Début du profil
2024-08-03T19:38:29;31330;3,18;3,43;0,714;1,2;1,24;3,982;
2024-08-03T19:38:29;31350;3,27;3,52;1,234;1,2;1,24;3,982;
2024-08-03T19:38:30;31420;3,3;3,55;1,936;1,3;1,34;3,984;
2024-08-03T19:38:31;31210;3,32;3,57;2,755;1,4;1,44;3,982;
2024-08-03T19:38:32;30930;3,21;3,46;3,641;1,4;1,44;3,982;
2024-08-03T19:38:32;30570;2,97;3,22;4,544;1,5;1,54;3,986;
2024-08-03T19:38:33;30490;2,65;2,91;5,48;1,5;1,54;3,984;
2024-08-03T19:38:34;30400;2,51;2,77;6,404;1,5;1,54;3,986;
2024-08-03T19:38:35;30260;2,32;2,58;7,299;1,5;1,54;3,988;
2024-08-03T19:38:35;30140;2,19;2,45;8,212;1,5;1,54;3,986;
2024-08-03T19:38:36;30070;2;2,26;9,104;1,4;1,44;3,982;
2024-08-03T19:38:37;29930;1,93;2,19;9,98;1,3;1,34;3,982;
2024-08-03T19:38:38;29800;1,79;2,05;10,853;1,3;1,34;3,986;
2024-08-03T19:38:38;29810;1,65;1,92;11,742;1,2;1,24;3,98;
2024-08-03T19:38:39;29750;1,58;1,85;12,634;1,1;1,13;3,982;
2024-08-03T19:38:40;29740;1,46;1,73;13,524;1,1;1,13;3,982;
2024-08-03T19:38:41;29740;1,49;1,76;14,434;1;1,03;3,976;
2024-08-03T19:38:42;29740;1,42;1,69;15,332;1;1,03;3,972;
2024-08-03T19:38:42;29720;1,38;1,65;16,22;0,9;0,93;3,972;
2024-08-03T19:38:43;29670;1,4;1,67;17,104;0,9;0,93;3,97;
2024-08-03T19:38:44;29630;1,34;1,61;17,97;0,8;0,83;3,972;
2024-08-03T19:38:45;29600;1,29;1,56;18,871;0,8;0,83;3,968;
2024-08-03T19:38:45;29570;1,24;1,51;19,757;0,7;0,73;3,966;
2024-08-03T19:38:46;29530;1,23;1,50;20,67;0,7;0,73;3,964;
2024-08-03T19:38:47;29480;1,17;1,44;21,587;0,6;0,63;3,964;
2024-08-03T19:38:48;29390;1,16;1,43;22,492;0,6;0,63;3,962;
2024-08-03T19:38:48;29310;1,02;1,29;23,361;0,6;0,63;3,964;
2024-08-03T19:38:49;29280;0,88;1,15;24,176;0,5;0,52;3,964;
2024-08-03T19:38:50;29260;0,84;1,11;25,006;0,4;0,42;3,964;
2024-08-03T19:38:51;29260;0,79;1,06;25,876;0,4;0,42;3,964;
2024-08-03T19:38:52;29220;0,81;1,08;26,745;0,3;0,32;3,964;
2024-08-03T19:38:52;29170;0,71;0,98;27,632;0,3;0,32;3,964;
2024-08-03T19:38:53;29090;0,67;0,94;28,519;0,2;0,22;3,958;
2024-08-03T19:38:54;29050;0,57;0,85;29,406;0,2;0,22;3,96;
2024-08-03T19:38:55;28990;0,47;0,75;30,284;0,2;0,22;3,962;
2024-08-03T19:38:55;28950;0,41;0,69;31,151;0,1;0,12;3,962;
2024-08-03T19:38:56;28880;0,36;0,64;32,006;0;0,02;3,958;
2024-08-03T19:38:57;28860;0,23;0,51;32,844;0;0,02;3,958;
2024-08-03T19:38:58;28810;0,16;0,44;33,69;-0,1;-0,09;3,956;
2024-08-03T19:38:58;28770;0,08;0,36;34,537;-0,2;-0,19;3,96;
2024-08-03T19:38:59;28660;0;0,28;35,376;-0,2;-0,19;3,958;
2024-08-03T19:39:00;28570;-0,09;0,19;36,241;-0,3;-0,29;3,956;
2024-08-03T19:39:01;28480;-0,19;0,09;37,093;-0,3;-0,29;3,958;
2024-08-03T19:39:02;28460;-0,32;-0,04;37,941;-0,4;-0,39;3,962;
2024-08-03T19:39:02;28450;-0,45;-0,17;38,772;-0,5;-0,49;3,958;
2024-08-03T19:39:03;28450;-0,51;-0,23;39,598;-0,6;-0,59;3,962;
2024-08-03T19:39:04;28410;-0,54;-0,26;40,424;-0,6;-0,59;3,96;
2024-08-03T19:39:05;28400;-0,53;-0,25;41,251;-0,7;-0,69;3,96;
2024-08-03T19:39:05;28380;-0,65;-0,36;42,1;-0,8;-0,80;3,96;
2024-08-03T19:39:06;28370;-0,67;-0,38;42,963;-0,9;-0,90;3,962;
2024-08-03T19:39:07;28370;-0,71;-0,42;43,835;-0,9;-0,90;3,962;
2024-08-03T19:39:08;28360;-0,69;-0,40;44,72;-1;-1,00;3,962;
2024-08-03T19:39:08;28360;-0,75;-0,46;45,573;-1;-1,00;3,964;
2024-08-03T19:39:09;28360;-0,7;-0,41;46,43;-1,1;-1,10;3,958;
2024-08-03T19:39:10;28350;-0,71;-0,42;47,25;-1,1;-1,10;3,962;
2024-08-03T19:39:11;28350;-0,77;-0,48;48,083;-1,2;-1,20;3,962;
2024-08-03T19:39:11;28290;-0,78;-0,49;48,903;-1,2;-1,20;3,958;
2024-08-03T19:39:12;28280;-0,9;-0,61;49,73;-1,2;-1,20;3,96;
2024-08-03T19:39:13;28250;-0,97;-0,68;50,578;-1,3;-1,30;3,96;
2024-08-03T19:39:14;28230;-1,01;-0,72;51,434;-1,3;-1,30;3,956;
2024-08-03T19:39:15;28220;-1,07;-0,78;52,281;-1,4;-1,41;3,96;
2024-08-03T19:39:15;28210;-1,09;-0,80;53,116;-1,4;-1,41;3,96;
2024-08-03T19:39:16;28210;-1,06;-0,77;53,943;-1,5;-1,51;3,962;
2024-08-03T19:39:17;28220;-1,12;-0,83;54,762;-1,5;-1,51;3,96;
2024-08-03T19:39:18;28220;-1,15;-0,86;55,6;-1,5;-1,51;3,96;
2024-08-03T19:39:18;28230;-1,15;-0,86;56,414;-1,6;-1,61;3,96;
2024-08-03T19:39:19;28260;-1,13;-0,84;57,228;-1,6;-1,61;3,958;
2024-08-03T19:39:20;28280;-1,12;-0,83;58,037;-1,6;-1,61;3,964;
2024-08-03T19:39:21;28300;-1,14;-0,85;58,875;-1,7;-1,71;3,96;
2024-08-03T19:39:21;28310;-1,09;-0,80;59,704;-1,7;-1,71;3,962;
2024-08-03T19:39:22;28310;-1,09;-0,80;60,522;-1,7;-1,71;3,96;
2024-08-03T19:39:23;28310;-1,11;-0,82;61,334;-1,7;-1,71;3,96;
2024-08-03T19:39:24;28320;-1,1;-0,81;62,151;-1,7;-1,71;3,958;
2024-08-03T19:39:25;28340;-1,13;-0,84;62,962;-1,7;-1,71;3,96;
2024-08-03T19:39:25;28360;-1,12;-0,83;63,769;-1,7;-1,71;3,962;
2024-08-03T19:39:26;28390;-1,11;-0,82;64,588;-1,8;-1,81;3,962;
2024-08-03T19:39:27;28400;-1,09;-0,80;65,4;-1,8;-1,81;3,96;
2024-08-03T19:39:28;28400;-1,07;-0,78;66,208;-1,8;-1,81;3,962;
2024-08-03T19:39:28;28400;-1,09;-0,80;67,024;-1,8;-1,81;3,962;
2024-08-03T19:39:29;28420;-1,07;-0,78;67,831;-1,8;-1,81;3,962;
2024-08-03T19:39:30;28440;-1,07;-0,78;68,642;-1,8;-1,81;3,962;
2024-08-03T19:39:31;28450;-1,01;-0,72;69,441;-1,8;-1,81;3,958;
2024-08-03T19:39:31;28470;-1,06;-0,77;70,255;-1,8;-1,81;3,962;
2024-08-03T19:39:32;28480;-1,06;-0,77;71,055;-1,8;-1,81;3,962;
2024-08-03T19:39:33;28520;-1,06;-0,77;71,86;-1,8;-1,81;3,962;
2024-08-03T19:39:34;28530;-0,96;-0,67;72,672;-1,8;-1,81;3,964;
2024-08-03T19:39:35;28560;-1;-0,71;73,491;-1,8;-1,81;3,964;
2024-08-03T19:39:35;28570;-1;-0,71;74,301;-1,8;-1,81;3,962;
2024-08-03T19:39:36;28600;-1,01;-0,72;75,096;-1,8;-1,81;3,964;
2024-08-03T19:39:37;28610;-0,98;-0,69;75,896;-1,8;-1,81;3,964;
2024-08-03T19:39:38;28610;-0,99;-0,70;76,68;-1,7;-1,71;3,962;
2024-08-03T19:39:38;28610;-0,97;-0,68;77,457;-1,7;-1,71;3,96;
2024-08-03T19:39:39;28600;-1,03;-0,74;78,188;-1,7;-1,71;3,962;
2024-08-03T19:39:40;28610;-0,99;-0,70;78,634;-1,7;-1,71;3,958;
2024-08-03T19:39:41;28600;-0,98;-0,69;78,683;-1,7;-1,71;3,96;
2024-08-03T19:39:41;28600;-0,97;-0,68;78,327;-1,7;-1,71;3,964;
2024-08-03T19:39:42;28600;-0,98;-0,69;78,267;-1,7;-1,71;3,962;
2024-08-03T19:39:43;28610;-0,98;-0,69;78,252;-1,7;-1,71;3,964;
2024-08-03T19:39:44;28600;-0,97;-0,68;78,124;-1,7;-1,71;3,962;
2024-08-03T19:39:45;28600;-1,01;-0,72;78,049;-1,7;-1,71;3,964;
2024-08-03T19:39:45;28600;-1;-0,71;77,544;-1,8;-1,81;3,962;
2024-08-03T19:39:46;28600;-1,02;-0,73;77,228;-1,8;-1,81;3,96;
2024-08-03T19:39:47;28590;-0,98;-0,69;76,757;-1,8;-1,81;3,962;
2024-08-03T19:39:48;28600;-0,99;-0,70;76,452;-1,8;-1,81;3,96;
2024-08-03T19:39:48;28610;-0,99;-0,70;75,913;-1,8;-1,81;3,962;
2024-08-03T19:39:49;28600;-1,03;-0,74;75,29;-1,8;-1,81;3,962;
2024-08-03T19:39:50;28580;-0,96;-0,67;74,617;-1,8;-1,81;3,962;
2024-08-03T19:39:51;28570;-1,01;-0,72;74,028;-1,8;-1,81;3,964;
2024-08-03T19:39:51;28550;-1,03;-0,74;73,428;-1,8;-1,81;3,96;
2024-08-03T19:39:52;28540;-1;-0,71;72,725;-1,8;-1,81;3,962;
2024-08-03T19:39:53;28520;-1;-0,71;72,021;-1,8;-1,81;3,962;
2024-08-03T19:39:54;28500;-0,96;-0,67;71,37;-1,8;-1,81;3,96;
2024-08-03T19:39:54;28480;-0,98;-0,69;70,737;-1,8;-1,81;3,964;
2024-08-03T19:39:55;28460;-1,04;-0,75;70,181;-1,8;-1,81;3,958;
2024-08-03T19:39:56;28460;-1,03;-0,74;69,738;-1,8;-1,81;3,962;
2024-08-03T19:39:57;28450;-1,03;-0,74;69,4;-1,8;-1,81;3,962;
2024-08-03T19:39:58;28450;-1,03;-0,74;69,093;-1,8;-1,81;3,964;
2024-08-03T19:39:58;28440;-1,05;-0,76;68,779;-1,9;-1,91;3,96;
2024-08-03T19:39:59;28430;-1,04;-0,75;68,346;-1,9;-1,91;3,964;
2024-08-03T19:40:00;28430;-1,06;-0,77;67,846;-1,9;-1,91;3,962;
2024-08-03T19:40:01;28410;-1,04;-0,75;67,176;-1,9;-1,91;3,962;
2024-08-03T19:40:01;28400;-1,03;-0,74;66,584;-1,9;-1,91;3,962;
2024-08-03T19:40:02;28380;-1,11;-0,82;65,946;-1,9;-1,91;3,96;
2024-08-03T19:40:03;28380;-1,1;-0,81;65,293;-1,9;-1,91;3,96;
2024-08-03T19:40:04;28350;-1,11;-0,82;64,627;-1,9;-1,91;3,962;
2024-08-03T19:40:04;28340;-1,07;-0,78;63,921;-1,9;-1,91;3,964;
2024-08-03T19:40:05;28330;-1,06;-0,77;63,243;-1,9;-1,91;3,962;
2024-08-03T19:40:06;28300;-1,05;-0,76;62,526;-1,9;-1,91;3,962;
2024-08-03T19:40:07;28310;-1,08;-0,79;61,869;-1,9;-1,91;3,962;
2024-08-03T19:40:08;28300;-1,1;-0,81;61,197;-2;-2,02;3,962;
2024-08-03T19:40:08;28300;-1,1;-0,81;60,558;-2;-2,02;3,962;
2024-08-03T19:40:09;28280;-1,05;-0,76;59,933;-2;-2,02;3,962;
2024-08-03T19:40:10;28310;-1,11;-0,82;59,25;-2;-2,02;3,962;
2024-08-03T19:40:11;28270;-1,12;-0,83;58,553;-2;-2,02;3,96;
2024-08-03T19:40:11;28240;-1,13;-0,84;57,828;-2;-2,02;3,962;
2024-08-03T19:40:12;28230;-1,11;-0,82;57,213;-2;-2,02;3,964;
2024-08-03T19:40:13;28190;-1,11;-0,82;56,534;-2;-2,02;3,96;
2024-08-03T19:40:14;28190;-1,17;-0,88;55,849;-2;-2,02;3,96;
2024-08-03T19:40:14;28140;-1,11;-0,82;55,319;-2,1;-2,12;3,964;
2024-08-03T19:40:15;28130;-1,13;-0,84;54,668;-2,1;-2,12;3,96;
2024-08-03T19:40:16;28120;-1,12;-0,83;53,954;-2,1;-2,12;3,964;
2024-08-03T19:40:17;28200;-1,12;-0,83;53,288;-2,1;-2,12;3,96;
2024-08-03T19:40:18;28180;-1,17;-0,88;52,696;-2,1;-2,12;3,96;
2024-08-03T19:40:18;28200;-1,08;-0,79;52,195;-2,1;-2,12;3,962;
2024-08-03T19:40:19;28190;-1,15;-0,86;51,691;-2,1;-2,12;3,962;
2024-08-03T19:40:20;28220;-1,09;-0,80;51,093;-2,1;-2,12;3,962;
2024-08-03T19:40:21;28230;-1,03;-0,74;50,516;-2,1;-2,12;3,96;
2024-08-03T19:40:21;28200;-1,05;-0,76;49,999;-2,1;-2,12;3,962;
2024-08-03T19:40:22;28190;-1,03;-0,74;49,525;-2,1;-2,12;3,962;
2024-08-03T19:40:23;28230;-1;-0,71;48,94;-2,1;-2,12;3,958;
2024-08-03T19:40:24;28260;-0,94;-0,65;48,26;-2,1;-2,12;3,962;
2024-08-03T19:40:24;28290;-0,86;-0,57;47,65;-2,1;-2,12;3,962;
2024-08-03T19:40:25;28300;-0,81;-0,52;47,09;-2,1;-2,12;3,962;
2024-08-03T19:40:26;28290;-0,79;-0,50;46,556;-2,1;-2,12;3,962;
2024-08-03T19:40:27;28280;-0,77;-0,48;46,156;-2;-2,02;3,964;
2024-08-03T19:40:27;28260;-0,72;-0,43;45,721;-2;-2,02;3,962;
2024-08-03T19:40:28;28260;-0,73;-0,44;45,134;-2;-2,02;3,962;
2024-08-03T19:40:29;28280;-0,73;-0,44;44,516;-2;-2,02;3,96;
2024-08-03T19:40:30;28290;-0,71;-0,42;44,019;-2;-2,02;3,96;
2024-08-03T19:40:31;28260;-0,71;-0,42;43,424;-2;-2,02;3,958;
2024-08-03T19:40:31;28260;-0,75;-0,46;42,946;-2;-2,02;3,964;
2024-08-03T19:40:32;28230;-0,71;-0,42;42,513;-2;-2,02;3,962;
2024-08-03T19:40:33;28230;-0,73;-0,44;42,147;-2;-2,02;3,962;
2024-08-03T19:40:34;28240;-0,71;-0,42;41,682;-2;-2,02;3,962;
2024-08-03T19:40:34;28120;-0,71;-0,42;41,146;-2;-2,02;3,96;
2024-08-03T19:40:35;28230;-0,69;-0,40;40,649;-1,9;-1,91;3,96;
2024-08-03T19:40:36;28130;-0,7;-0,41;40,004;-1,9;-1,91;3,96;
2024-08-03T19:40:37;27970;-0,65;-0,36;39,411;-1,9;-1,91;3,962;
2024-08-03T19:40:37;28420;-0,62;-0,33;38,971;-1,9;-1,91;3,962;
2024-08-03T19:40:38;28330;-0,57;-0,29;38,563;-1,9;-1,91;3,96;
2024-08-03T19:40:39;28340;-0,57;-0,29;38,132;-1,9;-1,91;3,962;
2024-08-03T19:40:40;28340;-0,54;-0,26;37,715;-1,9;-1,91;3,962;
2024-08-03T19:40:41;28340;-0,52;-0,24;37,282;-1,9;-1,91;3,964;
2024-08-03T19:40:41;28350;-0,53;-0,25;36,769;-1,9;-1,91;3,962;
2024-08-03T19:40:42;28010;-0,44;-0,16;36,259;-1,8;-1,81;3,96;
2024-08-03T19:40:43;28390;-0,52;-0,24;35,809;-1,8;-1,81;3,964;
2024-08-03T19:40:44;27720;-0,28;0,00;35,29;-1,8;-1,81;3,96;
2024-08-03T19:40:44;27230;-0,39;-0,11;34,892;-1,9;-1,91;3,964;
2024-08-03T19:40:45;27240;-0,34;-0,06;34,588;-1,8;-1,81;3,964;
2024-08-03T19:40:46;27300;-0,26;0,02;34,171;-1,8;-1,81;3,964;
2024-08-03T19:40:47;27320;-0,23;0,05;33,836;-1,7;-1,71;3,964;
2024-08-03T19:40:47;27330;-0,16;0,12;33,483;-1,7;-1,71;3,964;
2024-08-03T19:40:48;27350;-0,15;0,13;33,118;-1,7;-1,71;3,964;
2024-08-03T19:40:49;27350;-0,09;0,19;32,781;-1,6;-1,61;3,964;
2024-08-03T19:40:50;27360;-0,09;0,19;32,47;-1,6;-1,61;3,964;
2024-08-03T19:40:51;27370;-0,07;0,21;32,122;-1,6;-1,61;3,964;
2024-08-03T19:40:51;28980;-0,01;0,27;31,786;-1,5;-1,51;3,964;
2024-08-03T19:40:52;28830;0,18;0,46;31,435;-1,4;-1,41;3,96;
2024-08-03T19:40:53;28850;0,25;0,53;31,093;-1,4;-1,41;3,96;
2024-08-03T19:40:54;28850;0,26;0,54;30,685;-1,4;-1,41;3,962;
2024-08-03T19:40:54;28690;0,3;0,58;30,42;-1,3;-1,30;3,962;
2024-08-03T19:40:55;28900;0,33;0,61;30,171;-1,3;-1,30;3,964;
2024-08-03T19:40:56;28880;0,41;0,69;29,879;-1,3;-1,30;3,964;
2024-08-03T19:40:57;28650;0,39;0,67;29,576;-1,2;-1,20;3,964;
2024-08-03T19:40:57;28910;0,43;0,71;29,209;-1,2;-1,20;3,964;
2024-08-03T19:40:58;28910;0,5;0,78;28,914;-1,1;-1,10;3,962;
2024-08-03T19:40:59;28920;0,54;0,82;28,598;-1,1;-1,10;3,962;
2024-08-03T19:41:00;28790;0,58;0,86;28,371;-1,1;-1,10;3,962;
2024-08-03T19:41:00;28630;0,62;0,89;28,016;-1,1;-1,10;3,964;
2024-08-03T19:41:01;29020;0,62;0,89;27,614;-1;-1,00;3,964;
2024-08-03T19:41:02;29000;0,67;0,94;27,282;-1;-1,00;3,964;
2024-08-03T19:41:03;28990;0,67;0,94;26,93;-0,9;-0,90;3,962;
2024-08-03T19:41:04;28620;0,67;0,94;26,633;-0,9;-0,90;3,964;
2024-08-03T19:41:04;27920;0,54;0,82;26,554;-0,9;-0,90;3,964;
2024-08-03T19:41:05;27920;0,57;0,85;26,301;-0,9;-0,90;3,964;
2024-08-03T19:41:06;27910;0,59;0,87;26,036;-0,9;-0,90;3,964;
2024-08-03T19:41:07;27900;0,54;0,82;25,774;-0,9;-0,90;3,964;
2024-08-03T19:41:07;27940;0,65;0,92;25,352;-0,9;-0,90;3,964;
2024-08-03T19:41:08;27960;0,65;0,92;25,036;-0,8;-0,80;3,964;
2024-08-03T19:41:09;27980;0,7;0,97;24,806;-0,8;-0,80;3,964;
2024-08-03T19:41:10;28010;0,76;1,03;24,464;-0,8;-0,80;3,964;
2024-08-03T19:41:10;28070;0,79;1,06;24,057;-0,8;-0,80;3,964;
2024-08-03T19:41:11;28120;0,84;1,11;23,713;-0,7;-0,69;3,964;
2024-08-03T19:41:12;28130;0,88;1,15;23,415;-0,7;-0,69;3,966;
2024-08-03T19:41:13;28140;0,88;1,15;23,107;-0,6;-0,59;3,964;
2024-08-03T19:41:14;28170;0,93;1,20;22,721;-0,6;-0,59;3,966;
2024-08-03T19:41:14;28180;0,99;1,26;22,302;-0,6;-0,59;3,966;
